caption_order,sentence,best_frame_idx,best_timestamp_pct,best_score,is_event,clip_dir
1,"The underpass is bordered by tall concrete walls, with a colorful stripe—red, yellow, and blue—running horizontally along the right wall.",5,54.4,0.9996,True,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_2/02
2,"On the left side of the road, there are metal guardrails and a series of streetlights.",2,27.8,0.1877,False,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_2/02
3,"The vehicle is moving forward, and the traffic flow is steady, with several other vehicles visible in the adjacent lanes.",9,90.0,0.7013,False,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_2/02
4,"A white SUV is driving in the left lane, and a black sedan is in the right lane.",8,81.1,0.9927,False,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_2/02
5,"The surrounding environment features modern high-rise buildings in the background, and the sky is overcast with a light gray hue, indicating a cloudy day.",4,45.6,0.656,False,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_2/02
6,"The camera remains steady, capturing the forward motion of the vehicle through the underpass.",7,72.2,0.893,True,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_2/02
0,"The ego-vehicle is moving straight on a two-lane city street under a clear, sunny sky with scattered clouds.",1,18.9,0.9907,False,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_12/02
1,"The road is well-maintained and appears to be in good condition, with white lane markings and a solid yellow dividing line separating the two lanes.",9,90.0,0.9825,False,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_12/02
2,"As the vehicle progresses, it passes a white car on the left side of the road, which is also moving in the same direction.",2,27.8,0.8601,True,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_12/02
3,"The road is flanked by lush green trees and a few buildings, including a modern cityscape in the distance.",1,18.9,0.504,False,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_12/02
4,"A traffic sign indicating a speed limit of 60 km/h is visible overhead, and the vehicle maintains a steady pace, navigating through the intersection with no visible traffic congestion.",2,27.8,0.1263,True,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_12/02
5,"The surrounding environment is bright and open, with a clear view of the road ahead, and the sky is blue with a few white clouds.",9,90.0,0.9479,False,<DATASET_ROOT>/240822084904_M801C06L62G031_2673_end_extract/drive_12/02
0,"The ego-vehicle is moving straight along a three-lane city street during the daytime, with clear and well-maintained road conditions.",1,18.9,0.492,False,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_9/02
1,"The road is lined with various commercial buildings and signs, including a bus stop on the left side, which features a bus with the number 606 614 and a sign that reads ""산장급속."" The road is marked with white lines and orange traffic cones, indicating a designated lane for the vehicle.",0,10.0,0.9775,True,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_9/02
2,"The ego-vehicle is traveling in the rightmost lane, with a gray taxi and a white van visible in the adjacent lane.",0,10.0,0.5478,False,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_9/02
3,"A blue bus is seen approaching from the opposite direction at an intersection, while a white van and a gray SUV are also present in the same direction.",8,81.1,0.8977,True,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_9/02
4,"The sky is clear and sunny, and the overall scene is bright and well-lit.",5,54.4,0.1633,False,<DATASET_ROOT>/240530090206_M801C06L62G031_2673_end_extract/drive_9/02
0,"The ego-vehicle is moving straight through a multi-lane highway intersection on a snowy day, with the road surface visibly covered in snow and ice.",4,45.6,0.0002,False,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/02
1,"The scene is viewed from the perspective of the ego-vehicle, which is navigating through traffic under a cloudy sky.",3,36.7,0.4157,True,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/02
2,"The road has multiple lanes, with the ego-vehicle positioned in the rightmost lane.",4,45.6,0.0664,False,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/02
3,"In front of the ego-vehicle, there are several other vehicles, including a silver SUV and a white sedan, all moving in the same direction.",3,36.7,0.2731,False,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/02
4,"The surrounding area is lined with tall buildings, and the road is marked with white lane dividers.",9,90.0,0.3771,False,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/02
5,"A blue sign indicating ""SOUTH"" is visible above the intersection, while a red car is seen on the left side of the road.",5,54.4,0.0054,False,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/02
6,"The visibility is slightly reduced due to the snow and rain, and the camera appears to be slightly tilted, showing a distorted view of the road and vehicles.",8,81.1,0.8337,False,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/02
7,"The ego-vehicle is maintaining a steady pace, moving forward through the intersection.",4,45.6,0.0099,False,<DATASET_ROOT>/240205170303_M801C06L62G031_2673_end_extract/drive_2/02
0,"The video captures a front-view of a vehicle driving on a multi-lane city street during the daytime, with the road surface visibly wet from rain.",4,45.6,0.8595,False,<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_4/01
1,"Raindrops are seen on the camera lens, blurring the view and reducing visibility.",9,90.0,0.9225,False,<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_4/01
2,"The road is a multi-lane highway with white lane markings, and the vehicle is moving straight ahead through a congested traffic flow.",2,27.8,0.7377,False,<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_4/01
3,"In front of the ego-vehicle, there is a black sedan, a white sedan, and a green bus on the right side of the road.",0,10.0,0.9913,False,<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_4/01
4,"A white van passes on the left side, and a dark-colored SUV is seen on the right.",5,54.4,0.2967,True,<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_4/01
5,"The road is lined with trees and buildings, and traffic signs are visible, including a speed limit sign indicating 50 km/h.",5,54.4,0.0155,False,<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_4/01
6,"The intersection ahead has a green traffic light, and the vehicle continues forward, maintaining its position in the lane.",6,63.3,0.1396,False,<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_4/01
7,The overall scene suggests a typical urban commute during rainy weather.,8,81.1,0.3749,False,<DATASET_ROOT>/231116093002_M801C06L62G031_2673_end_extract/drive_4/01
0,"A front-view ego-vehicle is driving on a three-lane city street during the daytime, with a cloudy sky overhead.",0,10.0,0.4254,False,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_13/01
1,"The road is clear and well-maintained, with visible lane markings and a crosswalk.",9,90.0,0.604,True,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_13/01
2,"The ego-vehicle is turning right at an intersection, moving through a busy urban environment with multiple lanes of traffic.",0,10.0,0.7284,True,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_13/01
3,"Several vehicles, including a white SUV, a silver sedan, and a white pickup truck, are present on the road, with the white SUV in the adjacent lane.",7,72.2,0.9004,False,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_13/01
4,"A black car is seen turning left at the intersection, while a silver sedan passes by on the opposite side.",3,36.7,0.8687,True,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_13/01
5,"The surrounding area features modern buildings, including a large glass building with a ""MOM'S TOUCH PIZZA"" sign.",8,81.1,0.6647,False,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_13/01
6,"Trees line the street, and traffic signals are visible, showing a green light for the ego-vehicle.",9,90.0,0.0478,False,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_13/01
7,"The road is busy with various vehicles and pedestrians, and the overall scene suggests a typical day in a bustling city.",8,81.1,0.3557,False,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_13/01
0,"The ego-vehicle is driving on a multi-lane city street during the daytime, with a clear and well-maintained road surface.",9,90.0,0.1352,False,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_23/01
1,"The road is wide and features multiple lanes, marked with white dashed and solid lines, indicating a structured traffic flow.",8,81.1,0.8944,False,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_23/01
2,"The vehicle is moving forward through the city, passing by tall modern buildings with glass facades, some of which display advertisements.",5,54.4,0.8235,True,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_23/01
3,"The road is populated with a variety of vehicles, including cars, a bus, and a truck, all moving in different directions.",9,90.0,0.4919,False,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_23/01
4,"The road is bordered by sidewalks and construction barriers, and the visibility is high, with no signs of rain or adverse weather conditions.",6,63.3,0.6037,False,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_23/01
5,"The vehicle maintains a steady trajectory, navigating through the urban environment with a smooth motion.",2,27.8,0.6535,True,<DATASET_ROOT>/240322135559_M801C06L62G031_2673_end_extract/drive_23/01
0,"The video captures a front-view of an ego-vehicle driving on a multi-lane city street during the daytime, with the road surface visibly wet from recent rain, creating a reflective sheen on the pavement.",9,90.0,0.9565,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_2/01
1,"The road is a wide, multi-lane highway with clear lane markings, and the traffic is moderate, with several cars and a truck visible ahead in the same direction.",4,45.6,0.0092,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_2/01
2,"The ego-vehicle is in the rightmost lane, moving slowly through the flow of traffic, and the surrounding vehicles are mostly sedans and a few larger cars.",4,45.6,0.8242,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_2/01
3,"The road is lined with lush green trees and urban buildings, including tall skyscrapers in the background, which contribute to the cityscape.",8,81.1,0.5516,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_2/01
4,"Raindrops are visible on the camera lens, adding a sense of overcast weather.",5,54.4,0.5839,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_2/01
5,"The road condition remains wet throughout the clip, and the traffic flow is steady, with no significant changes in the speed or direction of the vehicles.",9,90.0,0.8563,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_2/01
6,The overall scene suggests a typical urban commute during rainy weather.,5,54.4,0.5367,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_2/01
0,"The ego-vehicle is moving straight along a multi-lane highway at night, with the road surface appearing wet, reflecting the bright lights of the surrounding vehicles and streetlights.",2,27.8,0.7624,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_18/04
1,"The scene is illuminated by the taillights of numerous cars and a large bus on the right side of the road, which is marked with a ""G BUS"" sign.",5,54.4,0.9871,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_18/04
2,"The road is a city street with multiple lanes, and the traffic is dense, with vehicles closely packed in the adjacent lanes.",6,63.3,0.3409,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_18/04
3,"The ego-vehicle is positioned in the middle of the road, and the traffic flow appears to be slow, with cars and buses moving in both directions.",5,54.4,0.1049,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_18/04
4,"The visibility is limited due to the darkness, but the bright lights from the vehicles and streetlights create a bright glare.",1,18.9,0.9707,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_18/04
5,"There is a sign above the road indicating a parking area, with a distance of 500 meters.",3,36.7,0.0267,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_18/04
6,"The sky is dark, and the clouds are visible in the background, creating a dark and cloudy atmosphere.",9,90.0,0.0001,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_18/04
7,"The ego-vehicle is moving at a steady pace, and the road condition remains wet throughout the video.",2,27.8,0.0014,False,<DATASET_ROOT>/241018130234_M801C06L62G031_2673_end_extract/drive_18/04
0,"The ego-vehicle is moving straight along a wide, three-lane city street on a clear, sunny day.",0,10.0,0.824,False,<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_11/03
1,"The road is marked with white lane dividers and a yellow double line on the left, indicating a no-passing zone.",2,27.8,0.9829,True,<DATASET_ROOT>/240822134456_M801C06L62G031_2673_end_extract/drive_11/03
